20170611 day cam1
small
J0	J1	J2	J3	J4	J5	J6	J7	J8	J0area	J1area	J2area	J3area	J4area	J5area	J6area	J7area	J8area	
37.4	33.5	36.3	21.3	28.3	83.6	46.6	29.3	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.4	32.0	40.0	21.4	29.7	82.3	46.5	28.7	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
34.7	30.5	42.0	21.0	30.9	80.4	46.5	27.7	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.9	29.1	42.5	19.6	31.3	77.6	46.3	26.0	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.4	27.2	42.5	17.7	31.2	75.2	46.1	24.4	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.9	30.3	42.5	16.0	30.7	73.2	45.7	23.2	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.2	34.5	42.0	14.8	30.0	70.8	45.7	22.1	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.8	40.0	41.1	13.8	28.9	68.2	49.2	21.0	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	44.6	39.8	13.0	27.8	65.6	53.0	20.0	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.8	46.5	38.3	12.4	26.8	63.4	58.8	19.3	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.9	47.2	36.7	11.9	26.5	61.4	62.5	18.7	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	46.8	35.2	11.6	26.2	58.9	64.3	18.1	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.1	45.6	33.8	11.2	25.7	57.2	64.7	17.7	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.9	43.9	32.7	11.1	25.5	60.3	63.9	17.3	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.9	41.8	31.1	10.8	25.2	65.4	62.3	16.5	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.4	40.3	33.7	11.1	25.7	72.4	60.6	17.6	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.1	38.3	37.3	13.4	26.0	78.6	58.1	19.8	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.5	36.5	40.8	17.6	27.2	82.2	56.3	23.2	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.0	34.6	42.6	20.0	28.3	84.1	54.8	26.5	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.0	32.9	43.0	21.0	29.6	84.6	53.2	28.1	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.5	31.5	43.1	21.5	31.0	85.0	52.0	28.8	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.5	29.2	43.0	21.4	31.8	84.5	50.7	29.2	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.0	31.5	42.6	20.6	32.0	83.3	49.7	29.0	153.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.1	36.1	41.5	18.9	31.8	81.1	48.5	28.2	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.7	42.3	40.0	17.1	31.1	78.4	47.7	26.8	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.6	46.4	38.6	15.7	30.2	76.0	47.0	25.4	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.4	47.9	37.3	14.6	29.2	74.0	46.9	24.2	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.8	48.3	35.6	13.7	28.2	71.5	46.6	23.1	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.6	47.9	34.2	13.0	27.6	68.8	46.5	21.9	153.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.8	46.5	32.4	12.2	26.7	65.6	45.9	20.4	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.7	44.9	31.5	11.8	26.3	63.1	46.2	19.6	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.7	42.8	34.5	11.5	26.0	60.8	46.1	19.0	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.1	41.0	38.5	11.3	25.7	58.8	46.7	18.8	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.2	39.2	41.7	11.0	25.7	57.0	46.6	18.0	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.9	37.3	42.8	12.9	26.1	60.0	46.7	18.9	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.2	35.4	43.1	17.5	27.2	65.0	46.9	21.2	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	33.5	43.0	20.1	28.2	71.4	46.8	24.6	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	30.5	42.8	21.2	29.7	77.6	46.8	27.7	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.6	33.4	42.2	21.6	31.1	81.8	46.6	28.9	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.2	38.9	41.0	21.5	31.8	83.8	49.7	29.1	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.3	44.9	39.5	20.7	31.8	84.6	52.9	29.0	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	46.9	37.8	19.1	31.2	84.5	58.0	28.3	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.1	47.6	36.0	17.1	30.7	83.9	63.2	27.2	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.8	47.8	34.5	15.5	29.6	82.4	65.6	25.8	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.7	47.3	33.4	14.4	28.4	80.4	66.3	24.3	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.5	46.0	31.5	13.5	27.5	78.0	65.4	23.2	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.5	44.0	33.0	12.8	26.9	75.8	63.5	22.1	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
34.6	41.8	36.6	12.2	26.4	73.6	60.8	21.1	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.0	39.6	40.2	11.7	26.1	71.2	58.2	20.2	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.4	37.8	42.0	11.4	25.7	68.3	55.9	19.4	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	35.9	42.4	11.1	25.2	65.7	54.1	18.8	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.0	34.3	42.5	11.0	25.1	63.1	52.6	17.6	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.6	32.5	42.2	10.9	25.4	60.9	51.2	18.3	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	31.3	42.2	10.9	26.9	59.3	50.4	21.5	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	29.5	41.0	12.2	27.9	58.2	48.6	25.0	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.3	28.6	39.7	16.4	29.2	61.5	47.5	28.1	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.2	32.5	38.2	19.2	30.6	66.8	46.8	29.1	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.6	37.7	36.8	20.5	31.5	73.2	46.4	29.2	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.4	43.8	35.2	21.2	31.7	78.9	46.3	29.3	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.4	46.5	33.9	21.4	31.4	82.4	46.4	28.9	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.3	47.5	32.6	20.6	30.8	84.2	46.4	28.1	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.1	47.4	31.3	19.1	29.8	85.0	46.5	26.7	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.4	46.8	33.7	17.4	28.5	84.8	46.6	25.1	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.2	45.4	37.6	15.8	27.7	84.0	46.9	24.0	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.8	43.6	41.0	14.7	27.1	82.7	47.3	23.0	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.7	41.6	42.5	13.8	26.7	80.7	47.0	21.8	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.3	39.7	42.9	13.1	26.3	78.1	47.4	20.8	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.6	37.4	42.6	12.3	25.5	75.3	50.5	19.5	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.1	35.7	42.7	11.8	25.6	73.1	54.8	18.9	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.2	34.1	42.1	11.5	25.2	70.5	60.6	18.3	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.1	32.8	41.4	11.4	25.6	68.2	64.3	17.6	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.1	30.5	39.9	11.2	26.3	65.9	66.1	18.9	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	30.6	38.4	11.1	27.3	63.4	66.5	22.0	153.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.3	34.9	36.8	11.0	28.5	60.5	65.5	25.7	153.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.7	40.5	35.1	10.9	29.7	62.1	63.1	28.2	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.6	46.2	34.0	11.0	31.0	67.1	60.6	29.1	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.4	47.9	32.5	11.0	31.6	73.6	58.1	29.3	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.9	48.3	32.0	12.7	31.8	79.6	56.4	29.3	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.6	47.9	35.1	16.4	31.3	83.4	54.6	28.5	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.7	47.3	38.9	18.9	30.7	85.0	53.1	27.5	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.0	45.7	41.7	20.1	29.6	85.5	51.7	26.1	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.6	43.5	42.6	20.6	28.4	85.4	50.3	24.6	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.8	41.2	42.9	20.5	27.6	85.0	49.3	23.5	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.3	39.3	43.1	19.6	27.0	83.8	48.3	22.4	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	37.5	42.5	18.1	26.5	81.5	47.4	21.2	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	35.7	41.8	16.4	26.1	78.5	46.8	20.2	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.2	34.0	40.6	15.0	25.7	76.0	46.4	19.4	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	32.2	39.0	14.0	25.6	73.6	46.1	18.9	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.1	30.5	37.5	13.1	25.2	71.0	45.9	18.0	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.9	29.1	35.8	12.5	25.2	68.2	45.9	18.1	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.2	33.1	34.8	12.2	26.1	66.3	46.7	20.2	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.0	38.6	33.6	11.8	27.2	63.9	46.8	23.5	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.5	44.6	32.2	11.3	28.2	60.2	46.6	26.8	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.3	47.4	31.3	11.1	29.6	61.5	46.5	28.8	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.8	48.2	34.2	10.9	30.8	66.1	46.0	29.2	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.3	48.3	38.2	10.8	31.5	72.4	48.7	29.3	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.4	47.6	41.2	10.4	31.6	78.7	52.9	29.0	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.9	46.5	42.6	11.4	31.5	83.2	58.4	28.3	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	44.5	42.9	13.6	30.9	85.2	63.6	27.0	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.6	42.1	42.9	17.1	29.9	85.8	66.0	25.4	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.3	40.0	42.5	19.7	28.7	85.9	67.0	24.1	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.7	38.4	42.0	20.9	28.1	85.7	67.0	23.1	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.4	36.4	40.8	21.4	27.4	84.3	65.6	22.0	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.9	34.8	39.5	20.8	27.0	82.3	63.1	21.0	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.5	33.0	37.8	19.6	26.5	79.2	60.1	20.1	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.7	30.1	35.8	17.4	25.7	76.0	57.1	19.1	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.6	33.3	34.3	15.8	25.6	73.7	55.1	18.1	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.8	39.0	33.3	14.7	25.3	71.5	53.6	18.4	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.8	45.2	31.8	13.7	25.4	68.7	52.0	20.5	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
34.4	47.6	31.7	13.0	26.2	66.0	50.6	23.9	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.5	48.2	35.0	12.4	27.4	63.5	49.3	27.4	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.0	48.3	38.9	11.9	28.5	61.0	48.3	29.0	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.8	47.6	41.3	11.4	29.7	57.6	46.9	29.2	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.2	46.4	42.2	11.1	30.8	60.0	46.2	29.3	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.9	44.4	42.4	10.8	31.3	64.6	45.9	28.9	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.1	41.9	42.4	10.7	31.1	70.8	46.0	28.0	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.7	39.6	41.9	10.6	30.7	76.7	45.9	26.6	151.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.7	37.7	41.0	10.5	30.0	81.2	46.2	25.0	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.3	35.7	39.8	10.6	29.0	82.9	46.4	23.8	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.8	34.1	38.4	10.5	28.0	83.7	46.2	22.7	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.8	32.4	36.8	10.6	27.3	84.0	48.5	21.7	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.7	30.9	35.3	12.5	26.9	83.8	51.8	20.7	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.6	28.5	33.8	16.0	26.5	82.4	55.6	19.8	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.5	31.1	32.6	18.6	26.1	80.7	62.2	19.2	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.4	35.8	31.7	19.9	25.9	78.3	65.7	18.0	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
34.9	42.2	30.4	20.5	25.6	76.0	67.1	19.0	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.7	46.4	32.7	20.3	25.3	73.9	66.8	21.6	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.9	47.9	36.6	19.4	25.5	71.8	65.5	25.2	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.8	48.8	40.8	18.1	26.9	69.9	63.9	28.8	153.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.5	48.4	42.3	16.3	27.9	67.1	60.7	29.8	153.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.9	47.3	42.7	14.9	28.9	64.6	58.2	30.0	153.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.8	45.3	42.8	13.9	30.4	62.2	56.3	29.9	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.3	43.1	42.6	13.1	31.5	59.2	54.7	29.3	153.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.1	40.9	42.0	12.5	31.9	61.2	52.8	28.2	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	39.1	40.8	12.0	31.8	65.7	51.4	26.7	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.4	37.1	39.6	11.7	31.3	72.0	50.3	25.1	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.4	35.3	38.0	11.4	30.6	78.1	49.4	24.0	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.1	33.5	36.4	11.1	29.3	82.4	48.4	22.9	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.9	30.6	34.8	10.8	28.2	84.1	47.8	21.8	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.2	30.9	33.6	10.9	27.5	85.1	47.5	20.9	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.4	35.6	32.5	11.1	26.8	85.5	47.4	20.1	153.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.5	41.5	31.1	10.8	26.3	85.0	47.2	19.5	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.4	45.9	31.9	11.4	25.4	82.9	46.6	17.9	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.2	47.8	35.9	14.7	25.4	81.1	47.1	18.7	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.8	48.5	39.5	18.1	25.3	78.5	47.2	21.1	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.8	48.6	41.7	19.8	25.4	76.4	48.5	25.0	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.2	48.0	42.3	20.6	25.6	74.2	52.6	28.3	153.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.7	46.4	42.6	20.7	26.5	72.0	56.4	29.7	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.9	44.1	42.7	20.3	27.7	69.3	61.6	30.0	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.0	41.7	42.0	18.8	29.0	66.3	64.3	29.8	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.4	39.5	41.1	17.1	30.3	63.7	66.1	29.1	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.2	37.7	39.9	15.7	31.2	61.6	66.5	28.0	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.0	35.8	38.3	14.4	31.3	58.5	65.3	26.6	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.9	34.2	36.6	13.5	31.0	59.2	62.8	25.1	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.6	31.5	34.8	12.6	30.4	63.1	59.6	23.8	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
34.9	31.1	33.5	12.1	29.8	68.8	57.3	22.7	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.0	35.3	32.3	11.6	28.7	75.0	55.7	21.5	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.4	41.6	30.7	11.2	27.8	80.1	54.2	20.4	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.3	46.3	32.4	11.0	27.1	82.7	52.6	19.5	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.8	47.7	35.9	10.8	26.6	83.7	51.4	18.5	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.7	48.1	39.4	10.7	26.1	84.0	50.1	17.8	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	47.9	41.2	10.6	25.7	83.7	49.0	19.9	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	47.1	41.8	10.5	25.3	82.7	48.0	23.5	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.5	45.4	42.0	10.6	25.0	81.0	47.4	27.0	151.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.1	43.2	41.8	10.7	25.0	78.4	46.9	28.6	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.9	41.2	41.4	10.8	25.7	76.3	46.7	29.2	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.8	39.4	40.9	12.8	27.2	74.4	46.9	29.6	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.4	37.4	39.4	16.2	28.1	72.1	46.7	29.4	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.1	35.7	37.9	18.6	29.6	69.5	46.5	28.7	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.9	34.1	36.3	19.7	30.7	66.9	46.2	27.5	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.5	31.3	34.8	20.2	31.5	64.5	48.4	26.0	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
